ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0007032,endosome organization,14/831,98/16547,0.142857142857143,2.84459343304109,4.21133662730649,0.00037354433967213,0.0215428357036627,0.0215428357036627,EXOC8/RAB7A/STAM/SYNJ1/ATP6V1A/ATP6V1D/VPS25/CLCN3/PIK3C3/AKTIP/WASHC5/CHMP1B/VTA1/ATP6V1H,14
GO:0006353,DNA-templated transcription termination,9/831,46/16547,0.195652173913043,3.89585622351279,4.52248141970152,0.000400796580772566,0.0227889548813923,0.0227889548813923,POLR3C/POLR1F/SMN2/PRMT5/SMN1/POLR1C/DHX9/POLR3A/MTERF1,9
GO:0008380,RNA splicing,41/831,470/16547,0.0872340425531915,1.73701769209105,3.72735148462559,0.000422040513888866,0.0235283735263271,0.0235283735263271,SRSF6/PYROXD1/ZCCHC8/NONO/METTL14/PUS7/SMN2/DDX1/MTREX/GRSF1/SF3A1/PRPF38A/DHX40/ECD/STRAP/RBM23/MBNL3/RTCB/PRMT5/DBR1/SMN1/SRSF8/LSM5/SGF29/MPHOSPH10/DHX9/PPIE/GEMIN2/MFAP1/SNRNP35/SNRPD1/SMU1/SNRNP27/TFIP11/COIL/HSPA8/HNRNPC/HNRNPH2/DHX15/TAF9/NCBP2,41
GO:0006094,gluconeogenesis,12/831,77/16547,0.155844155844156,3.10319283604482,4.25357082596585,0.000430044764584857,0.0235283735263271,0.0235283735263271,ARPP19/PRKAG1/SLC39A14/PGK1/PFKFB2/SLC37A4/ENO2/GOT1/TPI1/ACADM/ENO1/G6PC2,12
GO:0035966,response to topologically incorrect protein,19/831,160/16547,0.11875,2.3645682912154,3.98824244845336,0.000431285519184593,0.0235283735263271,0.0235283735263271,DNAJA1/EIF2S1/KBTBD6/HSPA4L/HSPD1/DNAJB9/RNF7/DERL2/DNAJC3/HSP90AB1/HSPA4/RTCB/CREB3L2/HSP90AA1/HSPH1/KLHL15/HSPA8/TMEM33/JKAMP,19
GO:0070936,protein K48-linked ubiquitination,14/831,100/16547,0.14,2.78770156438026,4.12313624423243,0.000461135873752608,0.0248214069645237,0.0248214069645237,UBE3C/KBTBD6/UBE2D4/RNF34/CUL1/ANAPC1/FBXO7/MYCBP2/CDC23/ITCH/MARCHF6/KBTBD7/UBE2D3/RNF6,14
GO:0022618,protein-RNA complex assembly,25/831,241/16547,0.103734439834025,2.06557614432444,3.83173356439926,0.000483692313156963,0.0256929719501929,0.0256929719501929,EIF3L/SRSF6/ABT1/SMN2/NUFIP1/DDX1/SF3A1/HSP90AB1/STRAP/PRKRA/BRIX1/PRMT5/SMN1/XRCC5/LSM5/HSP90AA1/DHX9/GEMIN2/SNRNP35/SNRPD1/PTGES3/SNRNP27/COIL/EIF3E/TAF9,25
GO:1900180,regulation of protein localization to nucleus,16/831,125/16547,0.128,2.54875571600481,3.996694166965,0.000522576736699206,0.0273979517669441,0.0273979517669441,CCT6A/RAN/NMD3/TFRC/TCP1/CCT4/CHP1/CCT5/HSP90AA1/CCT7/CCT2/CCT8/CCT3/PARP1/YWHAE/SUMO1,16
GO:0007029,endoplasmic reticulum organization,13/831,90/16547,0.144444444444444,2.87620002674154,4.10394063371095,0.000536794363776218,0.0274308714755012,0.0274308714755012,RAB18/RTN4/EMC2/MMGT1/ARL6IP1/SEC31A/RAB3GAP2/REEP5/LNPK/TMCO1/TMEM33/RAB10/TOR1AIP2,13
GO:0051453,regulation of intracellular pH,13/831,90/16547,0.144444444444444,2.87620002674154,4.10394063371095,0.000536794363776218,0.0274308714755012,0.0274308714755012,ATP6V1B2/RAB7A/SLC4A7/ATP6V1A/ATP6V1D/SLC45A2/CLCN3/SLC4A8/CHP1/PPT1/VMA21/ATP6V1H/SLC4A10,13
GO:0051123,RNA polymerase II preinitiation complex assembly,10/831,58/16547,0.172413793103448,3.43313000539442,4.26833172148702,0.000562385326132597,0.0283793695199662,0.0283793695199662,TAF7/PSMC6/MED20/MED7/MED21/MED28/GTF2B/MED27/ESR1/TAF9,10
GO:0070585,protein localization to mitochondrion,16/831,126/16547,0.126984126984127,2.52852749603652,3.96036067348679,0.000571332200625849,0.028474914739834,0.028474914739834,DNAJA1/HSPD1/GDAP1/IMMP2L/IMMP1L/MTCH2/TIMM10B/TIMM8A/TOMM20/HSPA4/PMPCB/FBXO7/TMEM126A/HSP90AA1/GRPEL1/UBE2D3,16
GO:0019319,hexose biosynthetic process,12/831,80/16547,0.15,2.98682310469314,4.09612276402402,0.000614389785446803,0.0302474580957164,0.0302474580957164,ARPP19/PRKAG1/SLC39A14/PGK1/PFKFB2/SLC37A4/ENO2/GOT1/TPI1/ACADM/ENO1/G6PC2,12
GO:1903829,positive regulation of protein localization,39/831,449/16547,0.0868596881959911,1.72956349046819,3.60392972020214,0.000627814457235927,0.0305359875164029,0.0305359875164029,CCT6A/VPS35/PDCD10/VEGFA/SORL1/RTN4/RAN/NMD3/TFRC/WLS/TCP1/DSP/PRKCA/HSP90AB1/CCT4/PPID/NKX6-1/PIAS1/SAR1B/SEC31A/PDX1/CHP1/CCT5/HSP90AA1/SLC2A2/OXCT1/GOLPH3L/MAPRE1/GNL3/CCT7/ASPH/CCT2/IER3IP1/CCT8/CCT3/PARP1/UBE2D3/YWHAE/TERF2,39
GO:0061462,protein localization to lysosome,9/831,49/16547,0.183673469387755,3.65733441390997,4.28355762934784,0.000653213977424427,0.031393152700743,0.031393152700743,SORL1/RTN4/RAB7A/PIK3C3/PIK3R4/LMBRD1/RRAGA/HSPA8/NCOA4,9
GO:0046364,monosaccharide biosynthetic process,12/831,81/16547,0.148148148148148,2.94994874537594,4.04527137871928,0.000688934225198424,0.0327203231426593,0.0327203231426593,ARPP19/PRKAG1/SLC39A14/PGK1/PFKFB2/SLC37A4/ENO2/GOT1/TPI1/ACADM/ENO1/G6PC2,12
GO:0030641,regulation of cellular pH,13/831,93/16547,0.139784946236559,2.78341938071762,3.96584029843834,0.000738409436174053,0.0346623127190076,0.0346623127190076,ATP6V1B2/RAB7A/SLC4A7/ATP6V1A/ATP6V1D/SLC45A2/CLCN3/SLC4A8/CHP1/PPT1/VMA21/ATP6V1H/SLC4A10,13
GO:0070897,transcription preinitiation complex assembly,11/831,71/16547,0.154929577464789,3.08498161048118,4.04838235578516,0.000776628736436085,0.0360373587240514,0.0360373587240514,TAF7/PSMC6/MED20/RRN3/MED7/MED21/MED28/GTF2B/MED27/ESR1/TAF9,11
GO:0098876,vesicle-mediated transport to the plasma membrane,19/831,169/16547,0.112426035502959,2.23864453606192,3.72165080695489,0.000850297090292516,0.0390073790171692,0.0390073790171692,NSG1/EXOC8/VPS35/SORL1/RAB7A/COMMD10/BBS2/RAB3IP/COMMD8/CMTM6/PREPL/VPS26A/RAB14/GOLPH3L/BLZF1/LYPLAL1/EXOC5/STX12/RAB10,19
GO:0000375,"RNA splicing, via transesterification reactions",31/831,340/16547,0.0911764705882353,1.81551992638211,3.49380555755416,0.00100858933946122,0.0457491591393812,0.0457491591393812,SRSF6/ZCCHC8/METTL14/SMN2/DDX1/MTREX/SF3A1/PRPF38A/DHX40/STRAP/RBM23/PRMT5/DBR1/SMN1/SRSF8/LSM5/MPHOSPH10/DHX9/PPIE/GEMIN2/MFAP1/SNRNP35/SNRPD1/SMU1/SNRNP27/TFIP11/COIL/HSPA8/HNRNPC/DHX15/NCBP2,31
GO:0072665,protein localization to vacuole,11/831,74/16547,0.148648648648649,2.95991478843464,3.88546241548364,0.00110601451060027,0.049610895325481,0.049610895325481,SORL1/RTN4/RAB7A/STAM/VPS25/PIK3C3/PIK3R4/LMBRD1/RRAGA/HSPA8/NCOA4,11
